word	source	identifier
NADPH	MESH	D009249
Amino Acids	MESH	D000596
Nucleotides	MESH	D009711
Iron	MESH	D007501
Heme	MESH	D006418
phosphate	MESH	D010710
isocitrate	MESH	D007523
fatty acid	MESH	D005227
Gutamine		
Serine	MESH	C047902
Glycine	MESH	D005998
Asparagine	MESH	C050801
Nucleotide	MESH	D009711
serine	MESH	C047902
iron	MESH	D007501
Fatty acid	MESH	D005227
Glucose	MESH	D005947
Pyruvate	MESH	D011773
NADP	MESH	D009249
Fatty acids	MESH	D005227
Phosphate	MESH	D010710
Acetyl-CoA	MESH	D000105
KNADPH		
Oxaloacetate	MESH	D010071
Malonyl	MESH	D008316
Citrate	MESH	C102006
Fumarate	MESH	D005650
TCA	MESH	C000589078
Isocitrate	MESH	D007523
Succinate	MESH	D013386
Ketoglutarate	MESH	C029743
Formyl-THF	MESH	C006461
Succinyl-CoA	MESH	C012046
Amino Acid	MESH	D000596
Biliverdin Bilirubin	MESH	D001663
Cysteine	MESH	D003545
Cystine	MESH	D003553
Glutamate		
Gly	MESH	C070361
Glu	MESH	C094686
GSH	MESH	D005978
GSSG	MESH	D019803
Glutamine	MESH	C578860
Asp	MESH	C108952
Glutathione	MESH	D005978
Asn	MESH	C528802
