word	source	identifier
Glycolaldehyde	MESH	C010972
pyrimidine	MESH	C030986
Acetate	MESH	D000085
Alanine	MESH	D000409
L-Arginine	MESH	D001120
Quinolinate L-Aspartate	MESH	D001224
Biotin	MESH	D001710
Cholesterol	MESH	D002784
Cystathionine	MESH	D003540
L-Cystathionine	MESH	D003540
Cysteine	MESH	D003545
(1) Fatty acid	MESH	D005227
Fatty acid	MESH	D005227
Folate	MESH	D005492
D-Fructose	MESH	D005632
beta-D-Glucose	MESH	D005947
Glycine	MESH	D005998
L-Histidinol L-Histidine	MESH	D006639
inositol phosphate	MESH	D007295
Isocitrate	MESH	D007523
Lysine	MESH	D008239
Methionine	MESH	D008715
methionine	MESH	D008715
nicotinamide	MESH	D009536
L-Normetanephrine	MESH	D009647
Oxaloacetate	MESH	D010071
Phenylalanine	MESH	D010649
3-phosphate	MESH	D010710
Porphyrin	MESH	D011166
L-Proline	MESH	D011392
Purine	MESH	D011687
Pyruvate	MESH	D011773
Serine	MESH	D012694
Succinate	MESH	D013386
(8) Tricarboxylic acid	MESH	D014233
tryptophan	MESH	D014364
tyrosine	MESH	D014443
beta-Alanine	MESH	D015091
