word	symbol	source	hgnc_symbol	entrez
RPA	RPA	bioentities_symbol	RPA2	6118
RPA	RPA	bioentities_symbol	RPA3	6119
(GGR)	GGR	hgnc_alias_symbol	GCGR	2642
HR23B	HR23B	hgnc_alias_symbol	RAD23B	5887
RPA	RPA	bioentities_symbol	RPA1	6117
XPC	XPC	hgnc_symbol	XPC	7508
XPE	XPE	hgnc_alias_symbol	DDB2	1643
XPF	XPF	hgnc_prev_symbol	ERCC4	2072
(TCR)	TCR	bioentities_symbol	TRD	6964
XPD	XPD	hgnc_prev_symbol	ERCC2	2068
cse	CSE	hgnc_prev_symbol	SLC2A1	6513
ERCC1	ERCC1	hgnc_symbol	ERCC1	2067
XPB	XPB	hgnc_alias_symbol	ERCC3	2071
TTDA	TTD-A	hgnc_alias_symbol	GTF2H5	404672
(TCR)	TCR	bioentities_symbol	TRB	6957
(TCR)	TCR	bioentities_symbol	TRA	6955
XPA	XPA	hgnc_symbol	XPA	7507
(TCR)	TCR	bioentities_symbol	TRG	6965
