word	source	identifier
carbohydrates	MESH	D002241
Deoxyhexose sugars	MESH	D002241
Glucose	MESH	D005947
Fructose	MESH	D005632
Galactose	MESH	D005690
Arabinose	MESH	D001089
Ribose	MESH	D012266
monosaccharides	MESH	D009005
Rhamnose	MESH	D012210
DHAP	MESH	C017202
L-lactaldetyde	MESH	C025076
Pyruvate	MESH	D011773
Oxaloacetate	MESH	D010071
Acetyl-CoA	MESH	D000105
Formate	MESH	D005561
Succinate	MESH	D013386
Lactate	MESH	D019344
Acetoacetyl	MESH	C010667
propanediol	MESH	D011409
Butyryl-CoA	MESH	C024343
Propionyl-CoA	MESH	C009061
Acetate	MESH	D000085
Butyrate	MESH	D002087
Propionate	MESH	D011422
