word	source	identifier
Galactose	MESH	D005690
Glucose	MESH	D005947
Sucrose	MESH	D013395
Fructose	MESH	D005632
Myoinositol	MESH	D007294
Inositol 1,3,4,5,6	MESH	D007294
pentakisphosphate	MESH	C013571
Phenylpropanoid	MESH	C520402
Serine	MESH	C047902
3-Phosphoglycerate	MESH	C005156
Glycine	MESH	D005998
Tutosine		
Fatty acids	MESH	D005227
Isoleucine	MESH	C043801
Phenylalanine	MESH	C119108
Pyruvate	MESH	D011773
Leucine	MESH	C038361
Palmitic acid	MESH	D019308
Asparagine	MESH	C050801
Stearic acid	MESH	D013229
Glutathione	MESH	D005978
Acetyl-CoA	MESH	D000105
Aspartic acid	MESH	C403564
5-oxoproline	MESH	D011761
Oxaloacetate	MESH	D010071
Citrate	MESH	C102006
Methionine	MESH	D008715
TCA	MESH	C000589078
2-oxo-ghutarate	MESH	C042744
Ghutamic acid	MESH	D000596
Lysine	MESH	C114808
Pipecolic acid	MESH	D010875
Malate	MESH	D008293
Succinate	MESH	D013386
GABA	MESH	D005680
