word	source	identifier
Glucose	MESH	D005947
NADP NADPH	MESH	D009249
Phosphate	MESH	D010710
Glucose-6-P	MESH	D005947
6-P-gluconolactone	MESH	C010730
6-P-gluconate	MESH	D005942
NADP	MESH	D009249
carbohydrates	MESH	D002241
Fructose-6-P	MESH	D005632
NADPH	MESH	D009249
Nucleotide	MESH	D009711
Ribose-5-phosphate	MESH	C031626
Glyceraldehyde-3-P	MESH	D005985
Amino Acid	MESH	D000596
NADPH NADP	MESH	D009249
Pyruvate	MESH	D011773
Acetyl-CoA	MESH	D000105
TCA	MESH	C000589078
Oxaloacetate	MESH	D010071
Citrate	MESH	C102006
Ketone	MESH	D007659
