word	symbol	source	hgnc_symbol	entrez
RSK	RSK	bioentities_symbol	RPS6KB1	6198
HIF1a	HIF1A	hgnc_symbol	HIF1A	3091
mTORC2	mTORC2	bioentities_symbol	MAPKAP1	79109
IRS1	IRS1	hgnc_symbol	IRS1	3667
INSR	INSR	hgnc_symbol	INSR	3643
mTORC2	mTORC2	bioentities_symbol	MLST8	64223
DAK/	DAK	hgnc_prev_symbol	TKFC	26007
ATG13	ATG13	hgnc_symbol	ATG13	9776
GBL	GbetaL	hgnc_alias_symbol	MLST8	64223
ERK	ERK	bioentities_symbol	MAPK3	5595
RSK	RSK	bioentities_symbol	RPS6KA2	6196
RSK	RSK	bioentities_symbol	RPS6KA3	6197
PKC	PKC	bioentities_symbol	PRKCI	5584
mTORC2	mTORC2	bioentities_symbol	MTOR	2475
RSK	RSK	bioentities_symbol	RPS6KB2	6199
RSK	RSK	bioentities_symbol	RPS6KA4	8986
RSK	RSK	bioentities_symbol	RPS6KA5	9252
mTORC2	mTORC2	bioentities_symbol	RICTOR	253260
P13K/AKT	PI3K	bioentities_symbol	PIK3R3	8503
P13K/AKT	AKT	bioentities_symbol	AKT3	10000
P13K/AKT	AKT	bioentities_symbol	AKT1	207
PKC	PKC	bioentities_symbol	PRKCD	5580
PKC	PKC	bioentities_symbol	PRKCE	5581
PKC	PKC	bioentities_symbol	PRKCG	5582
PKC	PKC	bioentities_symbol	PRKCH	5583
RSK	RSK	bioentities_symbol	RPS6KA6	27330
P13K/AKT	PI3K	bioentities_symbol	PIK3R4	30849
AMP	AMP	hgnc_alias_symbol	MFAP1	4236
AMPKA	AMPK_alpha	bioentities_symbol	PRKAA1	5562
AMPKA	AMPK_alpha	bioentities_symbol	PRKAA2	5563
RAS	RAS	bioentities_symbol	HRAS	3265
RAS	RAS	bioentities_symbol	KRAS	3845
RAS	RAS	bioentities_symbol	NRAS	4893
REDD1	REDD-1	hgnc_alias_symbol	DDIT4	54541
elF3	ELF3	hgnc_symbol	ELF3	1999
ERK	ERK	bioentities_symbol	MAPK1	5594
(RPS6	RPS6	hgnc_symbol	RPS6	6194
RSK	RSK	bioentities_symbol	RPS6KA1	6195
P13K/AKT	PI3K	bioentities_symbol	PIK3R5	23533
TSC2	TSC2	hgnc_symbol	TSC2	7249
P13K/AKT	PI3K	bioentities_symbol	PIK3CA	5290
P13K/AKT	PI3K	bioentities_symbol	PIK3CB	5291
P13K/AKT	PI3K	bioentities_symbol	PIK3CD	5293
P13K/AKT	PI3K	bioentities_symbol	PIK3CG	5294
RAPTOR	raptor	hgnc_alias_symbol	RPTOR	57521
PKC	PKC	bioentities_symbol	PRKD3	23683
SIN1	SIN1	hgnc_alias_symbol	MAPKAP1	79109
TOR/	TOR	hgnc_alias_symbol	RORC	6097
P13K/AKT	AKT	bioentities_symbol	AKT2	208
(TSC))	TSC	bioentities_symbol	TSC2	7249
P13K/AKT	PI3K	bioentities_symbol	PIK3R6	146850
TSC1	TSC1	hgnc_symbol	TSC1	7248
RAO	RAO	hgnc_alias_symbol	AOC2	314
PKC	PKC	bioentities_symbol	PRKCQ	5588
PKC	PKC	bioentities_symbol	PRKCZ	5590
PRAS40	PRAS40	hgnc_alias_symbol	AKT1S1	84335
PKC	PKC	bioentities_symbol	PRKCB	5579
VEGF	VEGF	bioentities_symbol	VEGFC	7424
\ULK1,	ULK1	hgnc_symbol	ULK1	8408
PKC	PKC	bioentities_symbol	PRKCA	5578
VEGF	VEGF	bioentities_symbol	VEGFA	7422
VEGF	VEGF	bioentities_symbol	VEGFB	7423
RICTOR	RICTOR	hgnc_symbol	RICTOR	253260
(TSC))	TSC	bioentities_symbol	TSC1	7248
VEGF	VEGF	bioentities_symbol	VEGFD	2277
VEGF	VEGF	bioentities_symbol	PGF	5228
