word	source	identifier
Propionyl CoA	MESH	C009061
Succinyl-CoA	MESH	C012046
A'-pyrroline-5-carboxylate	MESH	C015485
Bisulfite	MESH	C042345
4-fumarylacetoacetate	MESH	C105171
4-imidazolone-5-propionate	MESH	C117197
Acetoacetate	MESH	D000090
Alanine	MESH	D000409
ARG Arginine	MESH	D001120
Cysteine	MESH	D003545
Cysteine sulfinate	MESH	D003545
Fumarate	MESH	D005650
Glucose	MESH	D005947
Glutamine	MESH	D005973
Glycine	MESH	D005998
Histidine	MESH	D006639
keto acids	MESH	D007651
Kynurenic acid	MESH	D007736
Lysine	MESH	D008239
Proline	MESH	D011392
Pyruvate	MESH	D011773
Succinate	MESH	D013386
Sulfate	MESH	D013431
Threonine SDS a-ketobutyrate	MESH	D013912
Tryptophan	MESH	D014364
Tyrosine	MESH	D014443
3-hydroxyanthranilic acid	MESH	D015095
Quinolinic acid	MESH	D017378
Glutamate	MESH	D018698
