word	source	identifier
Amino acids	MESH	D000596
Amino acid	MESH	D000596
CH	MESH	C103208
Fd	MESH	C498057
Tryptophan		
Glutamate		
Formyl	MESH	C053858
Formate	MESH	D005561
ATP	MESH	D000255
NADH	MESH	D009243
CHO-H	MESH	C587043
THF	MESH	C006461
Amino	MESH	D000596
Pyruvate	MESH	D011773
NADH OO	MESH	D009243
Alanine	MESH	D000409
Fd2	MESH	C498057
CH3-H,MPT	MESH	C073313
CH,-THF	MESH	C006461
Acetyl-CoA	MESH	D000105
Acyl-CoA	MESH	D000214
OOF ADP	MESH	D000244
ATP ATP Acetyl	MESH	D000255
AMP	MESH	D000249
ADP	MESH	D000244
Acetate	MESH	D000085
fatty acids	MESH	D005227
