word	source	identifier
Glucose	MESH	D005947
Glucose 6-phosphate	MESH	D019298
6-Phosphogluconolactone	MESH	C114004
Fructose 6-phosphate	MESH	C027618
6-Phosphogluconic acid	MESH	C487573
Fructose 1,6-bisphosphate	MESH	C029063
Ribulose 5-phosphate	MESH	C031524
Ribose 5-phosphate	MESH	C031626
5-phosphate	MESH	D010710
DHAP	MESH	C017202
Glyceraldehyde 3-phosphate	MESH	D005986
Pentose phosphate	MESH	D010429
3-Phosphoglyceric acid	MESH	C039620
Pyruvate	MESH	D011773
Adenosine	MESH	D000241
Acetyl CoA	MESH	D000105
AMP	MESH	D000249
Citrate	MESH	C102006
ADP	MESH	D000244
TSA	MESH	C070842
Isocitrate	MESH	D007523
Succinic acid	MESH	D019802
ATP	MESH	D000255
