word	source	identifier
Phenylalanine	MESH	C119108
p-Coumaroyl-CoA	MESH	C058644
Naringenin chalcone	MESH	C027329
Isoliquiritigenin chalcone	MESH	C040920
Isoflavonoids	MESH	D012402
CHI	MESH	C084533
F3'H	MESH	D006859
F3'5'H	MESH	C533290
Eriodictoyl		
(2S)-naringenin	MESH	C005273
Pentahydroxyflavanone	MESH	C554705
Flavanones	MESH	D044950
F3H	MESH	D006859
Dihydroquercetin	MESH	C003377
Dihydrokaemferol		
Dihydromyricetin	MESH	C472036
Dihydroflavonols	MESH	C436146
Leucocyanidin	MESH	C001532
Leucopelargonidin	MESH	C087775
Leucodelphinidin	MESH	C031451
Cyanidin	MESH	C017154
Pelargonidin	MESH	C066957
Delphinidin	MESH	C017185
Anthocyanidins	MESH	D000872
