word	source	identifier
HCO	MESH	C504136
ATP	MESH	D000255
ADP	MESH	D000244
P	MESH	D010695
p-Coumaric acid	MESH	C032171
Acetyl-CoA	MESH	D000105
Malonyl-CoA	MESH	D008316
NADP	MESH	D009249
NADPH	MESH	D009249
H	MESH	D006859
Acyl	MESH	D000214
Malonyl	MESH	D008316
3-Ketoacyl-ACP	MESH	C526054
L--- NADPH	MESH	D009249
Fatty Acid	MESH	D005227
Enoyl	MESH	C530366
CO2	MESH	D002245
(R)-3-Hydroxyacyl-ACP	MESH	C526054
Acetoacyl-ACP	MESH	C053078
(R)-3-Hydroxyfatty Acid	MESH	C021396
(R)-3-Hydroxyacyl-CoA	MESH	C065987
FAD	MESH	D005182
2-Trans-Enoyl-CoA	MESH	C530366
OH	MESH	C031356
(S)-3-Hydroxyacyl-CoA	MESH	C483748
Acyl-CoA	MESH	D000214
NAD	MESH	D009243
Acetyl	MESH	C011632
NADH	MESH	D009243
3-Ketoacyl-CoA	MESH	C065987
