word	source	identifier
Fatty acids	MESH	D005227
sterols	MESH	D013261
GSSG GSH	MESH	D019803
Glucose	MESH	D005947
NADP'NADPH	MESH	D009249
NADP NADPH	MESH	D009249
Ribulose	MESH	C100182
6-phosphogluconolactone	MESH	C114004
6-phosphogluconate	MESH	C008884
6-phosphate	MESH	D010710
5-phosphate	MESH	D010710
Nucleotides	MESH	D009711
Fructose	MESH	D005632
Ribose	MESH	D012266
Glyceraldehyde	MESH	D005985
3-phosphate	MESH	D010710
7-phosphate	MESH	D010710
1,6-bisphosphate	MESH	C016473
4-phosphate	MESH	D010710
Pyruvate	MESH	D011773
