word	source	identifier
Maltose	MESH	D008320
Glucose	MESH	D005947
CDCA	MESH	C081330
Lactic acid	MESH	D019344
Ribose-5-P	MESH	D012266
Cholesterol	MESH	D002784
pyruvate	MESH	D011773
Leu Trp Thr Cys	MESH	C121163
Lys	MESH	C026591
GSH	MESH	D005978
Acetyl	MESH	C011632
Glutamine	MESH	C578860
citrate	MESH	C102006
oxaloacetate	MESH	D010071
glutamine	MESH	C578860
malate	MESH	D008293
glutamate		
aspartate		
Phenylalanine	MESH	C119108
fumarate	MESH	D005650
Tyrosine		
succinate	MESH	D013386
Creatine	MESH	D003401
Arginine	MESH	D001127
acyl-carnitines	MESH	D002331
