word	source	identifier
Phenylalanine	MESH	C119108
HFO1560	MESH	C028226
HFO4849	MESH	C522439
Cinnamic acid	MESH	C029010
Cinnamoyl-CoA	MESH	C022903
Coumaroyl CoA	MESH	C058644
HFO0720	MESH	C425024
HFO0721	MESH	C117794
HFO0723	MESH	C548545
Naringenin Chaltone	MESH	C005273
CHI	MESH	C084533
Naringenin	MESH	C005273
HF19324	MESH	C064157
Dihydrokaempferol	MESH	C080220
Flavonol	MESH	D044948
Dihydroquercetin	MESH	C003377
Leucocyanidin	MESH	C001532
Flavanol		
Cyanidin	MESH	C017154
Anthocyanin	MESH	D000872
Cyanidin-3-galactoside	MESH	C546035
Cyanidin-3-rutinoside	MESH	C428983
Cyanidin-3-arabinoside	MESH	C017154
Cyanidin-3,5-diglucoside	MESH	C114438
HFO4750	MESH	C103651
HFO7430	MESH	C581936
