word	source	identifier
glucose	MESH	D005947
glucose-6-P	MESH	D005947
ATP	MESH	D000255
fatty acids	MESH	D005227
5-carbon sugars	MESH	D002241
Fatty acids	MESH	D005227
nucleotides	MESH	D009711
ribose	MESH	D012266
amino acids	MESH	D000596
3-Glyceraldehyde-P	MESH	D005985
NAD	MESH	D009243
NADH	MESH	D009243
citrate	MESH	C102006
lactate	MESH	D019344
pyruvate	MESH	D011773
Lactate	MESH	D019344
Acetyl-CoA	MESH	D000105
TCA	MESH	C000589078
Amino acid	MESH	D000596
FADH	MESH	C058805
Oxaloacetate	MESH	D010071
Malate	MESH	D008293
ketoglutarate	MESH	C029743
Fumarate	MESH	D005650
Succinyl-CoA	MESH	C012046
Succinate	MESH	D013386
