word	source	identifier
Linalool oxide	MESH	C000593345
Leucocyanidin	MESH	C001532
Naringenin	MESH	C005273
Citral	MESH	C007076
Citronellol	MESH	C007078
Eriodictyol	MESH	C007619
8OH-Geraniol	MESH	C007836
Geraniol	MESH	C007836
Cyanidin	MESH	C017154
Delphinidin	MESH	C017185
Linalool	MESH	C018584
Cinnamic acid	MESH	C029010
Leucodelphinidin	MESH	C031451
Myricetin	MESH	C040015
DMAPP	MESH	C043060
Geranic acid	MESH	C043081
4-Coumaroyl-CoA	MESH	C058644
Flavan-3-ols	MESH	C404987
Malvidin-3-glucoside	MESH	C458419
Petunidin-3-gkucoside	MESH	C473206
Peonidin-3-glucoside	MESH	C480521
Delphinidin-3-glucoside	MESH	C494120
Myrcene	MESH	C509595
Anthocyanins	MESH	D000872
Catechin	MESH	D002392
Epicatechin	MESH	D002392
CDP	MESH	D003565
Flavonoids	MESH	D005419
Malonyl-CoA	MESH	D008316
Acetate-Mevalonate	MESH	D008798
Mevalonate	MESH	D008798
oxide	MESH	D010087
phenols	MESH	D010636
Phenylalanine	MESH	D010649
Pyruvate	MESH	D011773
Quercetin	MESH	D011794
Stilbenes	MESH	D013267
Monoterpenoids	MESH	D039821
Flavonols	MESH	D044948
Flavanones	MESH	D044950
