word	symbol	source	hgnc_symbol	entrez
wnt/B-catenin	WNT	bioentities_symbol	WNT1	7471
wnt/B-catenin	WNT	bioentities_symbol	WNT5A	7474
wnt/B-catenin	WNT	bioentities_symbol	WNT6	7475
wnt/B-catenin	WNT	bioentities_symbol	WNT7A	7476
wnt/B-catenin	WNT	bioentities_symbol	WNT8A	7478
wnt/B-catenin	WNT	bioentities_symbol	WNT8B	7479
wnt/B-catenin	WNT	bioentities_symbol	WNT10B	7480
wnt/B-catenin	WNT	bioentities_symbol	WNT2B	7482
wnt/B-catenin	WNT	bioentities_symbol	WNT16	51384
wnt/B-catenin	WNT	bioentities_symbol	WNT2	7472
wnt/B-catenin	WNT	bioentities_symbol	WNT3	7473
wnt/B-catenin	WNT	bioentities_symbol	WNT7B	7477
wnt/B-catenin	WNT	bioentities_symbol	WNT11	7481
wnt/B-catenin	WNT	bioentities_symbol	WNT9A	7483
wnt/B-catenin	WNT	bioentities_symbol	WNT9B	7484
wnt/B-catenin	WNT	bioentities_symbol	WNT4	54361
wnt/B-catenin	WNT	bioentities_symbol	WNT10A	80326
wnt/B-catenin	WNT	bioentities_symbol	WNT5B	81029
wnt/B-catenin	WNT	bioentities_symbol	WNT3A	89780
wnt/B-catenin	BCATENIN	bioentities_symbol	CTNNB1	1499
wnt/B-cateninsignalpathway	WNT	bioentities_symbol	WNT1	7471
wnt/B-cateninsignalpathway	WNT	bioentities_symbol	WNT5A	7474
wnt/B-cateninsignalpathway	WNT	bioentities_symbol	WNT6	7475
wnt/B-cateninsignalpathway	WNT	bioentities_symbol	WNT7A	7476
wnt/B-cateninsignalpathway	WNT	bioentities_symbol	WNT8A	7478
wnt/B-cateninsignalpathway	WNT	bioentities_symbol	WNT8B	7479
wnt/B-cateninsignalpathway	WNT	bioentities_symbol	WNT10B	7480
wnt/B-cateninsignalpathway	WNT	bioentities_symbol	WNT2B	7482
wnt/B-cateninsignalpathway	WNT	bioentities_symbol	WNT16	51384
wnt/B-cateninsignalpathway	WNT	bioentities_symbol	WNT2	7472
wnt/B-cateninsignalpathway	WNT	bioentities_symbol	WNT3	7473
wnt/B-cateninsignalpathway	WNT	bioentities_symbol	WNT7B	7477
wnt/B-cateninsignalpathway	WNT	bioentities_symbol	WNT11	7481
wnt/B-cateninsignalpathway	WNT	bioentities_symbol	WNT9A	7483
wnt/B-cateninsignalpathway	WNT	bioentities_symbol	WNT9B	7484
wnt/B-cateninsignalpathway	WNT	bioentities_symbol	WNT4	54361
wnt/B-cateninsignalpathway	WNT	bioentities_symbol	WNT10A	80326
wnt/B-cateninsignalpathway	WNT	bioentities_symbol	WNT5B	81029
wnt/B-cateninsignalpathway	WNT	bioentities_symbol	WNT3A	89780
МMP-7	MMP7	hgnc_symbol	MMP7	4316
