word	symbol	source	hgnc_symbol	entrez
Edd	EDD	hgnc_alias_symbol	UBR5	51366
EMP	EMP	hgnc_alias_symbol	MAEA	10296
Glk	GLK	hgnc_alias_symbol	MAP4K3	8491
Eda	EDA	hgnc_symbol	EDA	1896
GITA	GITA	hgnc_alias_symbol	THADA	63892
Ac	AC	bioentities_symbol	ADCY9	115
Ac	AC	bioentities_symbol	ADCY6	112
Ac	AC	bioentities_symbol	ADCY7	113
Ac	AC	bioentities_symbol	ADCY4	196883
Ac	AC	bioentities_symbol	ADCY10	55811
GAЗP	GAP	hgnc_alias_symbol	RASA1	5921
Eno	ENO	bioentities_symbol	ENO3	2027
Ac	AC	bioentities_symbol	ADCY8	114
Eno	ENO	bioentities_symbol	ENO1	2023
Fbp	FBP	hgnc_prev_symbol	FBP1	2203
Gad	GAD	hgnc_prev_symbol	GAD1	2571
PEP	PEP	hgnc_alias_symbol	PAEP	5047
Eno	ENO	bioentities_symbol	ENO4	387712
Pgk	PGK	hgnc_alias_symbol	PRKG1	5592
Eno	ENO	bioentities_symbol	ENO2	2026
Ac	AC	bioentities_symbol	ADCY5	111
Ac	AC	bioentities_symbol	ADCY1	107
Pgm,	PG-M	hgnc_alias_symbol	VCAN	1462
Ac	AC	bioentities_symbol	ADCY3	109
Ac	AC	bioentities_symbol	ADCY2	108
