word	source	identifier
Glucose	MESH	D005947
Trehalose	MESH	D014199
Pentose	MESH	D010429
Glycerol	MESH	D005990
G3P DPHAP	MESH	D010695
Phosphate	MESH	D010710
Riboflavin-Ribitol O	MESH	D012255
Pyridoxine	MESH	D011736
Riboflavin	MESH	D012256
Ser	MESH	C530429
Xylose	MESH	D014994
Arabitol	MESH	C014999
Isocitrate	MESH	D007523
Cys	MESH	C046557
Glyoxylate	MESH	D006038
Citrate	MESH	C102006
Trp	MESH	C509690
Ala	MESH	C026593
Ethanol	MESH	D000431
Lactate	MESH	D019344
Pyruvate	MESH	D011773
Acetaldehyde	MESH	D000079
Acetate	MESH	D000085
Acetyl-CoA	MESH	D000105
acetyl-camitine	MESH	C011632
acetyl-carnitine	MESH	D000108
Asp	MESH	C108952
Asn	MESH	C528802
Leu	MESH	C038361
Lys	MESH	C026591
acetyl	MESH	C011632
carmitine		
carnitine	MESH	D002331
Tyr	MESH	C042696
Phe	MESH	C026650
Aconitate	MESH	D000156
TCA	MESH	C000589078
Val	MESH	C081489
Succinate	MESH	D013386
Arg	MESH	C076685
Succinyl	MESH	C035687
