word	source	identifier
Glucose	MESH	D005947
NADP	MESH	D009249
NADPH	MESH	D009249
H	MESH	D006859
6-P-Gluconolactone	MESH	C010730
6-P-Gluconate	MESH	D005942
Fructose	MESH	D005632
Ribulose-5P	MESH	C100182
aldehyde	MESH	D000447
Ribose	MESH	D012266
DHAP Glyceraldehyde-3P	MESH	D005985
NAD	MESH	D009243
Fructose-6P	MESH	D005632
Lactate	MESH	D019344
Phosphoenolpyruvate	MESH	D010728
Pyruvate	MESH	D011773
Acetate Acetyl	MESH	D000085
Acetyl-CoA	MESH	D000105
Oxaloacetate	MESH	D010071
Citrate	MESH	C102006
Isocitrate	MESH	D007523
Glyoxylate	MESH	D006038
2-Oxoglutarate	MESH	C029743
Succinate	MESH	D013386
Succinyl-CoA	MESH	C012046
