word	source	identifier
3-hydronyanthranilic	MESH	C039620
Kynurenine	MESH	C029366
Indole	MESH	C030374
N-formylkynuvenine	MESH	D009584
Anthranilic	MESH	C031385
Tryptophol	MESH	C005949
Aminocarboxymuconate		
semialdehyde	MESH	C009338
Indole-3-Acetaldehyde	MESH	C001655
Indole-3-Pyruvate	MESH	C008122
Amino	MESH	D000596
Indole-3-Acetic Acid	MESH	C030737
Indole-3-Lactic Acid	MESH	C024139
amino	MESH	D000596
Serotonin	MESH	D012701
3-hydroxykynurenine	MESH	C402223
carborymuconate		
Indole-3-Propionic Acid	MESH	C030374
Quinolinic	MESH	D017378
3-hydroxyanthranilic  acid	MESH	D015095
Tryptamine	MESH	C030820
Quinolinate	MESH	D017378
Xanthurenic acid	MESH	C028330
3-hydraxyanthralinic	MESH	C039620
phosphoribosyl	MESH	C003130
Quinolinic acid	MESH	D017378
NAD	MESH	D009243
