word	source	identifier
Carbohydrate	MESH	D002241
Sucrose	MESH	D013395
Gluconic acid	MESH	C030691
Linolenicacid		
Stearic acid	MESH	D013229
Threenine acid	MESH	D000596
Amino acid	MESH	D000596
Phenylpropanoid	MESH	C520402
Phenylubanine		
phanylactie acid	MESH	D000596
Roemarinic acid	MESH	D000596
Salvianolik acid C	MESH	D002244
Valine	MESH	C521924
Shikimic acid	MESH	D012765
Tryptaphan		
Threosine		
Quinic acid	MESH	D011801
Cirmamie acid	MESH	D000596
Coumaric acid	MESH	D003373
Counaroyl		
Alanine	MESH	D000409
Naringenin	MESH	C005273
glucurenide		
Acetyl CoA	MESH	D000105
Squalene	MESH	D013185
diglucuraide		
Triterpenoids	MESH	C520592
Lrole acid	MESH	D000596
Citric acid	MESH	D019343
Apigenin	MESH	D047310
Apigenin-68	MESH	D047310
Dimethexy		
cinnamic acid	MESH	C029010
TCA	MESH	C000589078
Osaloacetate		
Oseglutaric acid	MESH	D000596
Succinic acid	MESH	D019802
diglucurenite		
GABA	MESH	D005680
Inosine	MESH	D007288
Adenesine		
Pheopbarbidea Hydrusypheepborbide		
