word	source	identifier
oxidosquelene		
Dammaneryl		
Lupeol	MESH	C010480
lupenone	MESH	C470592
betulinic acid	MESH	C002070
Oleanolic acid	MESH	D009828
maslinic acid	MESH	C412811
B-amyrin arjunolic  acid	MESH	C061640
hederagenic acid	MESH	D000596
serjanic acid	MESH	C465804
Taraxasterol	MESH	C079988
methyl	MESH	C031105
20-hydroxy-ursolic acid	MESH	C005466
Ursolic acid	MESH	C005466
a-amyrin	MESH	C036380
corosolic acid	MESH	C113861
asiatic acid	MESH	C017032
tormentic acid	MESH	C007695
isoyarumic acid	MESH	D000596
yarumic acid	MESH	D000596
Germanicyl		
1,2-hydride	MESH	C524957
H Taraxeryl	MESH	C561258
Ursanyl		
Oleanyl		
