word	source	identifier
L-phenylalanine	MESH	C119108
Phlobaphenes	MESH	C091603
Flavones	MESH	C043562
Cinnamate	MESH	D002934
Flavan-4-ols	MESH	C404987
Phenylalanine	MESH	C119108
Chalcone	MESH	D047188
Coumaroyl	MESH	C058644
CHI	MESH	C084533
Isoflavones	MESH	D007529
Flavanones	MESH	D044950
P-Coumaroyl CoA	MESH	C058644
Dihydroxyflavonols	MESH	C529890
Caffeoyl	MESH	C058645
P-Coumaraldehyde	MESH	C117045
quinate	MESH	D011801
Isoflavanones	MESH	C065753
Flavonols	MESH	D044948
Coniferaldehyde	MESH	C075384
Flavan-3,4-diols	MESH	C404987
Sinapyl alcohol	MESH	C496130
P-Coumaryl alcohol	MESH	C495469
Proanthocyanidins	MESH	D044945
Coniferyl alcohol	MESH	C010559
Anthocyanidins	MESH	D000872
Syringyl	MESH	C434469
Guaiacyl	MESH	C434470
Chlorogenic acid	MESH	D002726
P-Hydroxyphenyl lignin	MESH	D008031
Anthocyanins	MESH	D000872
