word	source	identifier
CYS4	MESH	C082474
Histidine	MESH	C115717
Glucose	MESH	D005947
Ribulose 5PRibose 5P Sedoheptulose	MESH	C003011
Glycerol	MESH	D005990
Glucosamine	MESH	D005944
N-Acetylglucosamine-6P	MESH	C014088
TAG	MESH	C069631
DHAP G3P	MESH	C017202
Serine	MESH	C047902
ENO11	MESH	C095157
PtdSer	MESH	C068564
Phytosphingosine	MESH	C012491
Glycine	MESH	D005998
Tyrosine		
Phenylalanine	MESH	C119108
Tryptophane	MESH	C436446
LEU1,2,4,42 Leucine	MESH	C080984
Pyruvate Acetyl	MESH	D011773
Mevalonate	MESH	D008798
Squalene	MESH	D013185
Ergosterol	MESH	D004875
Alanine	MESH	D000409
Valine	MESH	C521924
Aspartate		
Citrate	MESH	C102006
Asparagine	MESH	C050801
oxaloacetate	MESH	D010071
cis-aconitate	MESH	C043607
Methionine	MESH	D008715
Homoserine	MESH	C088386
Threonine	MESH	C061951
TCA	MESH	C000589078
ketoglutarate	MESH	C029743
Isoleucine	MESH	C043801
Succinate	MESH	D013386
Succinyl	MESH	C035687
Glutamate		
Glutamine	MESH	C578860
Proline Arginine	MESH	C020924
Lysine	MESH	C114808
Asp	MESH	C108952
Asn	MESH	C528802
Met	MESH	C034758
Thr	MESH	C055175
His	MESH	C471213
Glu	MESH	C094686
Arg	MESH	C076685
Lys	MESH	C026591
Sphingolipids	MESH	D013107
