word	source	identifier
Fructose	MESH	D005632
PIPyruvate		
Alanine	MESH	D000409
Acetyl-CoA	MESH	D000105
Aeginine		
Citrate	MESH	C102006
phosphate	MESH	D010710
Co3912	MESH	C464965
0xaloacetatel	MESH	C027727
L-Aspartate		
Malate	MESH	D008293
1-Pyrroline	MESH	C013231
carboxylate	MESH	C503382
CO0311	MESH	C530216
Fumarate	MESH	D005650
L-Proline	MESH	C489032
2-Oxoglutarate	MESH	C029743
andproline		
Succinyl-CoA	MESH	C012046
13LGlutamine	MESH	C513342
Succinate	MESH	D013386
semialdehyde	MESH	C009338
O	MESH	D013481
Pyruvate	MESH	D011773
HAcetyl-CoAl	MESH	D000535
Arginine	MESH	D001127
Oxaloacetatel		
Alarine		
Glutamate		
Argitine		
proline	MESH	C489032
ISuccinyl-CoAl	MESH	D000535
Glyazylate		
L-Glutamine		
semialdehydel		
