word	source	identifier
Sucrose	MESH	D013395
Hexose	MESH	D006601
Glucose	MESH	D005947
Fructose	MESH	D005632
UDP	MESH	D014530
1850O89800410	MESH	C000919
monosaccharide	MESH	D009005
Glucose 6-phosphate	MESH	D019298
Monosaccharide	MESH	D009005
Fructose 6-phosphate	MESH	C027618
Fructose 1,6-bisphosphate	MESH	C029063
Fructose biphosphate	MESH	C027652
Triose phosphate	MESH	D014306
Dihydroxyacetone	MESH	D004098
phosphate	MESH	D010710
Glyceraldehyde	MESH	D005985
3-phosphate	MESH	D010710
1,3-Biphosphoglycerate	MESH	C015891
Pyruvate	MESH	D011773
Phosphoglycerate	MESH	C008885
3-Phosphoglycerate	MESH	C005156
2-Phosphoglycerate	MESH	C008885
Phosphoenolpyruvate	MESH	D010728
Oxalacetate		
Acetyl-CoA	MESH	D000105
Citrate	MESH	C102006
Aconitate	MESH	D000156
Ovalacetate		
Isocitrate	MESH	D007523
2-Oxoglutarate	MESH	C029743
Succinyl-CoA	MESH	C012046
Succinate	MESH	D013386
