word	symbol	source	hgnc_symbol	entrez
BMP2A	BMP2A	hgnc_prev_symbol	BMP2	650
BMP:	BMP	bioentities_symbol	BMP8B	656
SMAD:	SMAD	bioentities_symbol	SMAD7	4092
SKI	SKI	hgnc_symbol	SKI	6497
BMP:	BMP	bioentities_symbol	BMP15	9210
BMP:	BMP	bioentities_symbol	GDF7	151449
BMP:	BMP	bioentities_symbol	GDF1	2657
BMP:	BMP	bioentities_symbol	BMP4	652
BMP:	BMP	bioentities_symbol	BMP1	649
BMP:	BMP	bioentities_symbol	GDF3	9573
BMP:	BMP	bioentities_symbol	BMP10	27302
BMP:	BMP	bioentities_symbol	GDF5	8200
ADP	ADP	hgnc_alias_symbol	WDTC1	23038
BMP:	BMP	bioentities_symbol	BMP3	651
BMP:	BMP	bioentities_symbol	BMP5	653
BMPRII	BMPR2	hgnc_symbol	BMPR2	659
BMP:	BMP	bioentities_symbol	BMP7	655
SMAD:	SMAD	bioentities_symbol	SMAD6	4091
BMP:	BMP	bioentities_symbol	GDF2	2658
BMP:	BMP	bioentities_symbol	BMP6	654
BMP:	BMP	bioentities_symbol	BMP8A	353500
BMP:	BMP	bioentities_symbol	GDF6	392255
SMAD:	SMAD	bioentities_symbol	SMAD3	4088
SMAD:	SMAD	bioentities_symbol	SMAD2	4087
SMAD:	SMAD	bioentities_symbol	SMAD4	4089
SMAD:	SMAD	bioentities_symbol	SMAD5	4090
ZFYVE16	ZFYVE16	hgnc_symbol	ZFYVE16	9765
SMAD:	SMAD	bioentities_symbol	SMAD1	4086
SMAD1/5/8	SMAD8	hgnc_alias_symbol	SMAD9	4093
SMAD:	SMAD	bioentities_symbol	SMAD9	4093
SMAD1/5/8	SMAD5	hgnc_symbol	SMAD5	4090
UBE2D3	UBE2D3	hgnc_symbol	UBE2D3	7323
SMAD1/5/8	SMAD1	hgnc_symbol	SMAD1	4086
BMP:	BMP	bioentities_symbol	BMP2	650
SMAD4	SMAD4	hgnc_symbol	SMAD4	4089
