word	symbol	source	hgnc_symbol	entrez
PAK	PAK	bioentities_symbol	PAK3	5063
Shc	SHC	bioentities_symbol	SHC1	6464
AKT	AKT	bioentities_symbol	AKT2	208
AMPK	AMPK	bioentities_symbol	PRKAG2	51422
PAK	PAK	bioentities_symbol	PAK1	5058
PHK	PhK	bioentities_symbol	PHKA2	5256
PHK	PhK	bioentities_symbol	PHKB	5257
PHK	PhK	bioentities_symbol	PHKG1	5260
PAK	PAK	bioentities_symbol	PAK2	5062
PHK	PhK	bioentities_symbol	PHKG2	5261
Shc	SHC	bioentities_symbol	SHC3	53358
CAMK	CAMK	bioentities_symbol	CAMK1D	57118
AKT	AKT	bioentities_symbol	AKT1	207
PKA	PKA	bioentities_symbol	PRKACA	5566
PKA	PKA	bioentities_symbol	PRKACB	5567
PKA	PKA	bioentities_symbol	PRKACG	5568
PAK	PAK	bioentities_symbol	PAK4	10298
PDE-3	PDE3	bioentities_symbol	PDE3B	5140
PHK	PhK	bioentities_symbol	PHKA1	5255
SAC	SAC	hgnc_alias_symbol	ADCY10	55811
Shc	SHC	bioentities_symbol	SHC2	25759
Shc	SHC	bioentities_symbol	SHC4	399694
AMPK	AMPK	bioentities_symbol	PRKAG1	5571
JNK	JNK	bioentities_symbol	MAPK10	5602
MEK	MEK	bioentities_symbol	MAP2K2	5605
PHK	PhK	bioentities_symbol	CALM1	801
NCK	NCK	hgnc_prev_symbol	NCK1	4690
ACC	ACC	bioentities_symbol	ACACB	32
AKT	AKT	bioentities_symbol	AKT3	10000
AMPK	AMPK	bioentities_symbol	PRKAG3	53632
PAK	PAK	bioentities_symbol	PAK6	56924
PAK	PAK	bioentities_symbol	PAK5	57144
PDE-3	PDE3	bioentities_symbol	PDE3A	5139
AMPK	AMPK	bioentities_symbol	PRKAB1	5564
AMPK	AMPK	bioentities_symbol	PRKAB2	5565
JNK	JNK	bioentities_symbol	MAPK9	5601
Crk	CRK	hgnc_symbol	CRK	1398
MEK	MEK	bioentities_symbol	MAP2K1	5604
PLC	PLC	bioentities_symbol	PLCD1	5333
MNK	MNK	hgnc_prev_symbol	ATP7A	538
CAMK	CAMK	bioentities_symbol	CAMK1G	57172
CAMK	CAMK	bioentities_symbol	CAMK4	814
PLC	PLC	bioentities_symbol	PLCZ1	89869
PrG	PRG	hgnc_alias_symbol	PRB3	5544
Raptor	raptor	hgnc_alias_symbol	RPTOR	57521
AMPK	AMPK	bioentities_symbol	PRKAA1	5562
AMPK	AMPK	bioentities_symbol	PRKAA2	5563
Ras	RAS	bioentities_symbol	NRAS	4893
Cbl	CBL	hgnc_symbol	CBL	867
PLC	PLC	bioentities_symbol	PLCB2	5330
PLC	PLC	bioentities_symbol	PLCB3	5331
PLC	PLC	bioentities_symbol	PLCB4	5332
FAK	FAK	hgnc_alias_symbol	PTK2	5747
MTOR	MTOR	hgnc_symbol	MTOR	2475
PLC	PLC	bioentities_symbol	PLCG2	5336
CAMK	CAMK	bioentities_symbol	CAMK2A	815
PKA	PKA	bioentities_symbol	PRKAR1A	5573
PKA	PKA	bioentities_symbol	PRKAR1B	5575
PKA	PKA	bioentities_symbol	PRKAR2A	5576
PKA	PKA	bioentities_symbol	PRKAR2B	5577
Ras	RAS	bioentities_symbol	KRAS	3845
JNK	JNK	bioentities_symbol	MAPK8	5599
PLC	PLC	bioentities_symbol	PLCE1	51196
IRS	IRS	bioentities_symbol	IRS4	8471
IRS	IRS	bioentities_symbol	IRS1	3667
PKC	PKC	bioentities_symbol	PRKCH	5583
PKC	PKC	bioentities_symbol	PRKCE	5581
PLC	PLC	bioentities_symbol	PLCG1	5335
PLC	PLC	bioentities_symbol	PLCD4	84812
CAMK	CAMK	bioentities_symbol	CAMK1	8536
CAMK	CAMK	bioentities_symbol	CAMK2B	816
CAMK	CAMK	bioentities_symbol	CAMK2D	817
Ras	RAS	bioentities_symbol	HRAS	3265
ACC	ACC	bioentities_symbol	ACACA	31
GYS	GYS	bioentities_symbol	GYS1	2997
GYS	GYS	bioentities_symbol	GYS2	2998
IRS	IRS	bioentities_symbol	IRS2	8660
CAMK	CAMK	bioentities_symbol	CAMK2G	818
GLUT4	GLUT4	hgnc_prev_symbol	SLC2A4	6517
PKC	PKC	bioentities_symbol	PRKCI	5584
PKC	PKC	bioentities_symbol	PRKCG	5582
PKC	PKC	bioentities_symbol	PRKD3	23683
PLC	PLC	bioentities_symbol	PLCB1	23236
GSK-3	GSK3	bioentities_symbol	GSK3A	2931
PKC	PKC	bioentities_symbol	PRKCQ	5588
PKC	PKC	bioentities_symbol	PRKCD	5580
Abl	ABL	hgnc_alias_symbol	MTTP	4547
PLC	PLC	bioentities_symbol	PLCD3	113026
GSK-3	GSK3	bioentities_symbol	GSK3B	2932
PKC	PKC	bioentities_symbol	PRKCZ	5590
PKC	PKC	bioentities_symbol	PRKCA	5578
PKC	PKC	bioentities_symbol	PRKCB	5579
Grb2	GRB2	hgnc_symbol	GRB2	2885
GRF2	GRF2	hgnc_alias_symbol	RASGRF2	5924
FAS	FAS	hgnc_symbol	FAS	355
GOPC	GOPC	hgnc_symbol	GOPC	57120
