word	source	identifier
Phenylalanine	MESH	C119108
trans-Cinnamic acid	MESH	C426667
p-Coumaric acid	MESH	C032171
Caffeic acid	MESH	D002109
Ferulic acid	MESH	C004999
4-Hydroxybenzoic acid	MESH	C038193
Coumaroyl CoA	MESH	C058644
p-Coumaroyl shikimic acid	MESH	D012765
Caffeoyl shikimic acid	MESH	D012765
Caffeoyl CoA	MESH	C058645
Coumaroyl	MESH	C058644
Chlorogenic acid	MESH	D002726
Naringenin chalcone	MESH	C027329
CHI	MESH	C084533
Cirsimarin	MESH	C107783
Apigenin	MESH	D047310
Naringenin	MESH	C005273
Dihydrokaempferol	MESH	C080220
Kaempferol	MESH	D044949
Dihydroquercetin	MESH	C003377
Quercetin	MESH	D011794
Rutin	MESH	D012431
Leucocyanidin	MESH	C001532
Epicatechin	MESH	D002392
Catechin	MESH	D002392
