word	symbol	source	hgnc_symbol	entrez
Caspase	Caspase	bioentities_symbol	CASP2	835
MAPK	MAPK	bioentities_symbol	MAPK3	5595
Bcl-2	Bcl-2	hgnc_alias_symbol	BCL2	596
MAPK	MAPK	bioentities_symbol	MAPK9	5601
Caspase	Caspase	bioentities_symbol	CASP12	100506742
MAPK	MAPK	bioentities_symbol	MAPK11	5600
MAPK	MAPK	bioentities_symbol	MAPK14	1432
MAPK	MAPK	bioentities_symbol	MAPK1	5594
Caspase	Caspase	bioentities_symbol	CASP9	842
Caspase	Caspase	bioentities_symbol	CASP10	843
CCR5	CCR5	hgnc_symbol	CCR5	1234
ERK	ERK	bioentities_symbol	MAPK3	5595
ERK	ERK	bioentities_symbol	MAPK1	5594
FXR	FXR	hgnc_alias_symbol	NR1H4	9971
IL-17R	IL17R	hgnc_prev_symbol	IL17RA	23765
PDGFR	PDGFR	bioentities_symbol	PDGFRB	5159
MAPK	MAPK	bioentities_symbol	MAPK13	5603
MAPK	MAPK	bioentities_symbol	MAPK12	6300
MAPK	MAPK	bioentities_symbol	MAPK10	5602
RAR/RXR	RAR	bioentities_symbol	RARG	5916
RAR/RXR	RXR	bioentities_symbol	RXRA	6256
RAR/RXR	RXR	bioentities_symbol	RXRG	6258
RAR/RXR	RXR	bioentities_symbol	RXRB	6257
Ras	RAS	bioentities_symbol	NRAS	4893
Ras	RAS	bioentities_symbol	HRAS	3265
MAPK	MAPK	bioentities_symbol	MAPK8	5599
NF-KB	NF-kappaB	hgnc_alias_symbol	NFKB1	4790
PDGFR	PDGFR	bioentities_symbol	PDGFRA	5156
Caspase	Caspase	bioentities_symbol	CASP1	834
Caspase	Caspase	bioentities_symbol	CASP3	836
Caspase	Caspase	bioentities_symbol	CASP4	837
Caspase	Caspase	bioentities_symbol	CASP5	838
Caspase	Caspase	bioentities_symbol	CASP6	839
Caspase	Caspase	bioentities_symbol	CASP7	840
Caspase	Caspase	bioentities_symbol	CASP8	841
Smad2/3	SMAD3	hgnc_symbol	SMAD3	4088
Smad4	SMAD4	hgnc_symbol	SMAD4	4089
TGFBR	TGFBR	bioentities_symbol	TGFBR1	7046
Ras	RAS	bioentities_symbol	KRAS	3845
Smad	SMAD	bioentities_symbol	SMAD1	4086
Caspase	Caspase	bioentities_symbol	CASP14	23581
Smad	SMAD	bioentities_symbol	SMAD2	4087
Smad	SMAD	bioentities_symbol	SMAD3	4088
Smad	SMAD	bioentities_symbol	SMAD4	4089
RAR/RXR	RAR	bioentities_symbol	RARA	5914
RAR/RXR	RAR	bioentities_symbol	RARB	5915
Smad	SMAD	bioentities_symbol	SMAD7	4092
Smad	SMAD	bioentities_symbol	SMAD9	4093
Smad2/3	SMAD2	hgnc_symbol	SMAD2	4087
VDR	VDR	hgnc_symbol	VDR	7421
Smad	SMAD	bioentities_symbol	SMAD6	4091
TGFBR	TGFBR	bioentities_symbol	TGFBR2	7048
TGFBR	TGFBR	bioentities_symbol	TGFBR3	7049
Smad	SMAD	bioentities_symbol	SMAD5	4090
