word	source	identifier
OMe	MESH	C091723
phenylalanine	MESH	C119108
cinnamic acid	MESH	C029010
p-coumaric	MESH	C032171
caffeic acid	MESH	D002109
ferulic acid	MESH	C004999
p-coumaroyl	MESH	C540136
p-coumaroyl-CoA	MESH	C058644
caffeoyl	MESH	C058645
caffeoyl-CoA	MESH	C058645
feruloyl	MESH	C119167
OMe MeO	MESH	C091723
coumaraldehyde	MESH	C117045
coniferaldehyde	MESH	C075384
5-hydroxyconifer	MESH	C068492
aldehyde	MESH	D000447
sinapaldehyde	MESH	C075386
coniferyl	MESH	C010559
coumaryl	MESH	C502573
alcohol	MESH	D000431
5-hydroxyconiferyl	MESH	C405696
sinapyl	MESH	C533261
FMT  MeO	MESH	C053075
3,4-dimethoxycinnamyl	MESH	C581416
ferulate	MESH	C530806
p-coumaryl	MESH	C495469
p-coumarate	MESH	C478851
3,4,5-trimethoxycinnamyl	MESH	C086018
