word	source	identifier
thiamine	MESH	D013831
methanol	MESH	D000432
pyruvate	MESH	D011773
acetate	MESH	D000085
formaldehyde	MESH	D005557
methylene-dH	MESH	D006859
MPT	MESH	C042416
methenyl-dH	MESH	C018092
glycerate	MESH	C490048
phosphoenol	MESH	C015443
acetyl-CoA	MESH	D000105
acetyl-phosphate	MESH	C011632
oxaloacetate	MESH	D010071
formyl	MESH	C053858
citrate	MESH	C102006
cis-aconitate	MESH	C043607
itaconic acid	MESH	C005229
carbon	MESH	D002244
dioxide	MESH	C414667
formate	MESH	D005561
hydroxypyruvate	MESH	C012375
TCA	MESH	C000589078
iso-citrate	MESH	C102006
L-serine	MESH	C047902
ketoglutarate	MESH	C029743
malate fumarate succinate succinyl-CoA	MESH	D008293
methenyl	MESH	C018092
glycine	MESH	D005998
glyoxylate	MESH	D006038
methylene-H,F	MESH	D006859
malyl-CoA	MESH	C042519
(R)-methylmalonyl-CoA	MESH	C015357
(S)-methylmalonyl-CoA	MESH	C015357
acetoacetate	MESH	D000090
acetoacetyl-CoA	MESH	C010667
propionyl	MESH	C009061
3-hydroxybutyrate	MESH	D020155
methylmalyl-CoA	MESH	C065987
poly-B-hydroxybutyrate	MESH	C003182
3-hydroxybutyryl-COA	MESH	C479798
mesoconyl-CoA	MESH	C065987
crotonyl-CoA	MESH	C010701
methylsuccinyl	MESH	C102828
PHB	MESH	C514366
(S)-ethylmolonyl-CoA (R)-ethylmolonyl-COA	MESH	C479798
