word	source	identifier
Pyrimidine	MESH	C030986
Ala	MESH	D000409
Arabinose	MESH	D001089
Arg	MESH	D001120
Asn	MESH	D001216
Asp	MESH	D001224
Cys	MESH	D003545
Ethanolamine	MESH	D004983
Fatty acids	MESH	D005227
Fructose	MESH	D005632
glucosamine	MESH	D005944
Glucose	MESH	D005947
Ile	MESH	D007532
Leu	MESH	D007930
Lys	MESH	D008239
Met	MESH	D008715
muramic acid	MESH	D009112
Oxaloacetate	MESH	D010071
Phe	MESH	D010649
Phosphoenolpyruvate	MESH	D010728
Purine Pyrimidine	MESH	D011687
Pyruvate	MESH	D011773
Ribose	MESH	D012266
Ser	MESH	D012694
Thr	MESH	D013912
Triose phosphate	MESH	D014306
Trp	MESH	D014364
Tyr	MESH	D014443
Ubiquinone	MESH	D014451
UDP	MESH	D014530
Val	MESH	D014633
Glu	MESH	D018698
