word	source	identifier
Glucose	MESH	D005947
NADPH	MESH	D009249
Arginine	MESH	D001127
ATP	MESH	D000255
Ornithine	MESH	C008973
Nitric	MESH	D017942
oxide	MESH	D010087
Lactate Pyruvate	MESH	D019344
Prolines Pyruvate	MESH	D011773
Fatty acids	MESH	D005227
Fatty acid	MESH	D005227
polyamines	MESH	D011073
Acetyl-CoA	MESH	D000105
Oxaloacetate	MESH	D010071
TCA	MESH	C000589078
Succinate	MESH	D013386
Citrate	MESH	C102006
Succinate a-KG	MESH	D020410
Glutamine	MESH	C578860
Itaconate	MESH	C005229
UDP	MESH	D014530
N	MESH	D009584
