word	source	identifier
propionyl-CoA	MESH	C009061
acetoacetyl-CoA	MESH	C010667
succinyl-CoA	MESH	C012046
3-ketovaleryl-COA	MESH	C436023
acetate	MESH	D000085
ethanol	MESH	D000431
1-propanol	MESH	D000433
dihydroxyacetone	MESH	D004098
fructose-1,6-BP	MESH	D005632
fructose-6-P	MESH	D005632
fumarate	MESH	D005650
glucose	MESH	D005947
glucose-6-P	MESH	D005947
glycerol	MESH	D005990
glycerol-3-P	MESH	D005990
glyoxylate	MESH	D006038
isocitrate	MESH	D007523
oxaloacetate	MESH	D010071
phosphoenolpyruvate	MESH	D010728
propionate	MESH	D011422
methylglyoxal	MESH	D011765
pyruvate	MESH	D011773
succinate	MESH	D013386
tricarboxylic acid	MESH	D014233
lactate	MESH	D019344
