word	symbol	source	hgnc_symbol	entrez
"Ca""t"	CAT	hgnc_symbol	CAT	847
CCR5	CCR5	hgnc_symbol	CCR5	1234
Bprotein	b-PROTEIN	hgnc_alias_symbol	TYRP1	7306
CREB	CREB	bioentities_symbol	CREM	1390
c-Fos,	c-fos	hgnc_alias_symbol	FOS	2353
c-Jun	c-Jun	hgnc_alias_symbol	JUN	3725
Gaq	G-ALPHA-q	hgnc_alias_symbol	GNAQ	2776
CREB	CREB	bioentities_symbol	CREB3L2	64764
CREB	CREB	bioentities_symbol	CREB3L1	90993
CREB	CREB	bioentities_symbol	CREB3L4	148327
MAPK	MAPK	bioentities_symbol	MAPK14	1432
CREB	CREB	bioentities_symbol	CREB1	1385
CREB	CREB	bioentities_symbol	ATF2	1386
PKC	PKC	bioentities_symbol	PRKCA	5578
CREB	CREB	bioentities_symbol	ATF1	466
PKC	PKC	bioentities_symbol	PRKCD	5580
MAPK	MAPK	bioentities_symbol	MAPK1	5594
MAPK	MAPK	bioentities_symbol	MAPK3	5595
PKC	PKC	bioentities_symbol	PRKCB	5579
MAPK	MAPK	bioentities_symbol	MAPK11	5600
MAPK	MAPK	bioentities_symbol	MAPK9	5601
MAPK	MAPK	bioentities_symbol	MAPK10	5602
MAPK	MAPK	bioentities_symbol	MAPK8	5599
PYK2	PYK2	hgnc_alias_symbol	PTK2B	2185
PLC-B	PLCB	bioentities_symbol	PLCB4	5332
CREB	CREB	bioentities_symbol	CREB3	10488
PKC	PKC	bioentities_symbol	PRKCH	5583
PKC	PKC	bioentities_symbol	PRKD3	23683
PKC	PKC	bioentities_symbol	PRKCQ	5588
PKC	PKC	bioentities_symbol	PRKCE	5581
PKC	PKC	bioentities_symbol	PRKCG	5582
PKC	PKC	bioentities_symbol	PRKCI	5584
PLC-B	PLCB	bioentities_symbol	PLCB3	5331
PKC	PKC	bioentities_symbol	PRKCZ	5590
PLC-B	PLCB	bioentities_symbol	PLCB1	23236
PLC-B	PLCB	bioentities_symbol	PLCB2	5330
CREB	CREB	bioentities_symbol	CREB3L3	84699
MAPK	MAPK	bioentities_symbol	MAPK12	6300
CREB	CREB	bioentities_symbol	CREB5	9586
MAPK	MAPK	bioentities_symbol	MAPK13	5603
