word	source	identifier
mannosamine	MESH	C008322
Arabinose	MESH	D001089
CMP-N-Acetyl	MESH	D003568
Fructose	MESH	D005632
Galactosamine	MESH	D005688
galactosamine	MESH	D005688
Galactose	MESH	D005690
Glucosamine	MESH	D005944
glucosamine	MESH	D005944
Glucose	MESH	D005947
glucose	MESH	D005947
glutamine	MESH	D005973
GDP-Fucose	MESH	D006154
GDP-Mannose	MESH	D006155
Mannose	MESH	D008358
neuraminic acid	MESH	D009438
1-phosphate	MESH	D010710
6-phosphate	MESH	D010710
phosphate	MESH	D010710
phosphatidylinositol	MESH	D010716
UDP	MESH	D014530
UDP-Glucoronic	MESH	D014530
Galactose UDP	MESH	D014531
