word	source	identifier
glyceraldehyde-3-phosphate	MESH	D005986
L-arginine		
carboxyethylarginine		
12-carboxyethyl-arginine	MESH	C026371
B-lactam	MESH	D007769
N-glycyl-clavaminic	MESH	C070361
deoxyguanidino-prodavaminic acid	MESH	D000596
clavaminate		
2-carboxymethylidene clavam	MESH	C483963
N-glycyl clavaminic acid	MESH	C070361
guanidino-proclavaminicacid	MESH	C032996
2-formyloxymethylclavam	MESH	C021591
proclavaminate	MESH	C066045
amidino	MESH	C058874
2-hydroxymethyl clavam	MESH	C483963
proclavaminic acid	MESH	C066045
N-acetylglycyl clavaminic acid	MESH	C065960
CO	MESH	D002245
H I	MESH	D006859
clavam-2-carboxylate	MESH	C483963
clavaldehyde		
dihydroclavaminic acid	MESH	D000596
clavulanic acid	MESH	D019818
8-hydroxyl alanylclavam	MESH	D017665
clavaminic acid	MESH	D000596
alanylclavam		
