word	source	identifier
Psilocybin		
Tryptophan		
Tryptamine	MESH	C030820
4-hydroxytryptamine	MESH	D012701
Indolepyruvate		
Trp	MESH	C509690
Glucose	MESH	D005947
SADP	MESH	C033169
Norbaeocystin		
Ribulose	MESH	C100182
NADP	MESH	D009249
NADPH	MESH	D009249
Fructose	MESH	D005632
Serine	MESH	C047902
phosphate	MESH	D010710
Indole-3-glycerol phosphate	MESH	C008117
Glyceraldehyde 3-P	MESH	D005985
Glutamate		
pyruvate	MESH	D011773
Glutamine	MESH	C578860
ATP	MESH	D000255
ADP	MESH	D000244
Phosphoenolpyruvate	MESH	D010728
Phe	MESH	C026650
Tyr	MESH	C042696
Psilocin	MESH	C009105
Ala	MESH	C026593
INH	MESH	C117038
Glu	MESH	C094686
Phenylalanine	MESH	C119108
Tyrosine		
