word	source	identifier
IPN	MESH	C090320
Itaconate	MESH	C005229
lysine	MESH	C114808
N-acetylputrescine	MESH	C026212
putrescine	MESH	D011700
2-decwycytidine	MESH	C021591
loucylgiutamine		
gluoopyranoside		
Citrate	MESH	C102006
cis-Aconitate	MESH	C043607
leucylgiyoine		
Isocitrate	MESH	D007523
itaconate	MESH	C005229
Oxalosuccinate		
AF251705	MESH	D005668
alpha-ketoglutarate	MESH	C029743
Arginine	MESH	D001127
Guanidinoacetic-acid	MESH	C004946
succinate	MESH	D013386
Creatine	MESH	D003401
Ornithine	MESH	C008973
Proline	MESH	C489032
Creatinine	MESH	D003404
Putrescine	MESH	D011700
N-acetyl-putrescine	MESH	D011700
Spermidine	MESH	D013095
N-acetyl-spermidine	MESH	D013095
Spermine	MESH	D013096
