word	source	identifier
O	MESH	D013481
Palmityl-CoA	MESH	D010171
Palmitic	MESH	D019308
Sphingosine	MESH	D013110
Sphinganine	MESH	C005682
Arachidonic	MESH	D001095
Serine	MESH	C047902
Glutathione	MESH	D005978
Oxaloacetate	MESH	D010071
Acetyl-CoA	MESH	D000105
Cysteine	MESH	D003545
Malate	MESH	D008293
O Glycine	MESH	D005998
Citrate	MESH	C102006
TSA	MESH	C070842
Leucine	MESH	C038361
Fumarate	MESH	D005650
ATP	MESH	D000255
ADP	MESH	D000244
AMP	MESH	D000249
2-oxoglutarate	MESH	C029743
Creatine	MESH	D003401
Uric acid	MESH	D014527
Xanthine Hypoxanthine Creatinine	MESH	D019820
Inosinic	MESH	D007291
Glutamine	MESH	C578860
