word	source	identifier
Glucose	MESH	D005947
Pyruvate	MESH	D011773
Lactate	MESH	D019344
ATP	MESH	D000255
glucose	MESH	D005947
NADP NADPH	MESH	D009249
Glucose-6-P	MESH	D005947
6-P-gluconolactone	MESH	C010730
6-P-gluconate	MESH	D005942
phosphate	MESH	D010710
NADP	MESH	D009249
Fructose-6-P	MESH	D005632
NADPH	MESH	D009249
FBP	MESH	C504504
Ribose-5-phosphate	MESH	C031626
Nucleotide	MESH	D009711
Glyceraldehyde-3-P	MESH	D005985
Amino acid	MESH	D000596
Acetyl-CoA	MESH	D000105
Tyrosine		
ATP-citrate	MESH	C102006
Oxaloacetate	MESH	D010071
Citrate	MESH	C102006
Isocitrate	MESH	D007523
TCA	MESH	C000589078
Succinate	MESH	D013386
Glutamine	MESH	C578860
Glutamate		
Giutamine		
