word	symbol	source	hgnc_symbol	entrez
CCL3	CCL3	hgnc_symbol	CCL3	6348
KIT	KIT	hgnc_symbol	KIT	3815
PDGF	PDGF	bioentities_symbol	PDGFB	5155
MET	MET	hgnc_symbol	MET	4233
PDGF	PDGF	bioentities_symbol	PDGFA	5154
CCL26	CCL26	hgnc_symbol	CCL26	10344
CCL15	CCL15	hgnc_symbol	CCL15	6359
KITLG	KITLG	hgnc_symbol	KITLG	4254
VEGFB	VEGFB	hgnc_symbol	VEGFB	7423
CCL7	CCL7	hgnc_symbol	CCL7	6354
FLT4	FLT4	hgnc_symbol	FLT4	2324
HGF	HGF	hgnc_symbol	HGF	3082
KDR	KDR	hgnc_symbol	KDR	3791
CCL4	CCL4	hgnc_symbol	CCL4	6351
CCL14	CCL14	hgnc_symbol	CCL14	6358
CCL8	CCL8	hgnc_symbol	CCL8	6355
CCR1	CCR1	hgnc_symbol	CCR1	1230
PDGF	PDGF	bioentities_symbol	PDGFC	56034
CCL24	CCL24	hgnc_symbol	CCL24	6369
CCL11	CCL11	hgnc_symbol	CCL11	6356
CCL16	CCL16	hgnc_symbol	CCL16	6360
CCL23	CCL23	hgnc_symbol	CCL23	6368
VEGFA	VEGFA	hgnc_symbol	VEGFA	7422
FLT3LG	FLT3LG	hgnc_symbol	FLT3LG	2323
PDGFRA	PDGFRA	hgnc_symbol	PDGFRA	5156
PDGFRAa	PDGFR_AA	bioentities_symbol	PDGFRA	5156
CCR3	CCR3	hgnc_symbol	CCR3	1232
PDGF	PDGF	bioentities_symbol	PDGFD	80310
EGF	EGF	hgnc_symbol	EGF	1950
CCL13	CCL13	hgnc_symbol	CCL13	6357
PDGFB	PDGFB	hgnc_symbol	PDGFB	5155
PDGFC	PDGFC	hgnc_symbol	PDGFC	56034
PDGFD	PDGFD	hgnc_symbol	PDGFD	80310
CSF1	CSF1	hgnc_symbol	CSF1	1435
PDGFA	PDGFA	hgnc_symbol	PDGFA	5154
EGFR	EGFR	hgnc_symbol	EGFR	1956
FLT1	FLT1	hgnc_symbol	FLT1	2321
FLT3	FLT3	hgnc_symbol	FLT3	2322
CSF1R	CSF1R	hgnc_symbol	CSF1R	1436
