word	source	identifier
Methylerythritel		
Phosphate	MESH	D010710
Phytoene	MESH	C100185
Tri-cCarotene	MESH	D002338
Geranylgeran diphosphate	MESH	D011756
TcCarotene	MESH	D002338
Phytelene		
Carotene	MESH	D002338
Lycopene	MESH	C015329
6Carotene	MESH	D002338
Barelene		
Carolene		
Crtanthin		
Zeinoanthin		
Boyptonanthin		
Lutein	MESH	D014975
Necanthin		
Geranylgenyl diahauphate		
Methylerythritol	MESH	C043904
diphosphane		
Phosahane		
DiCaretene	MESH	C076868
Di	MESH	C076868
Cadfene		
Zeinenin		
Teinaanthin		
Zesnahin		
Violaxanthin	MESH	C005613
Metyleryel		
diphesphate		
Metylerythritol		
Th Carotene	MESH	D013910
Ti-chCarotene	MESH	D014025
Ti-cCarotene	MESH	D014025
Di-cCarotene	MESH	D002338
DicCarotene	MESH	D002338
DcCarotene	MESH	C510926
BCarstene		
Zeineanthin		
Vialasanthin		
