word	source	identifier
Phenylalanine	MESH	C119108
Phenylpropanoid	MESH	C520402
Benzoic acid	MESH	D019817
Cinnamic acid	MESH	C029010
p-Hydroxybenzoic acid	MESH	D062385
p-Coumaric acid	MESH	C032171
Caffeic acid	MESH	D002109
Ferulic acid	MESH	C004999
Gallic acid	MESH	D005707
p-Coumaroyl CoA	MESH	C058644
Chlorogenic acid	MESH	D002726
Flavonoid	MESH	D005419
Naringenin chalcone	MESH	C027329
Naringenin	MESH	C005273
Dihydrokaempferol	MESH	C080220
Kaempferol	MESH	D044949
Dihydroquercetin	MESH	C003377
Leucocyanidin	MESH	C001532
Rutin	MESH	D012431
Isoquereitrin		
Quercetin	MESH	D011794
Epicatechin Catechin	MESH	D002392
hydrate	MESH	C034930
