word	source	identifier
Folate	MESH	D005492
UDP	MESH	D014530
Phe	MESH	C026650
Ribulose	MESH	C100182
Trp	MESH	C509690
Trehalose	MESH	D014199
O FBP	MESH	C504504
Ribose-5p	MESH	D012266
GlcNAc	MESH	C097320
O DHAP	MESH	C017202
Riboflavin	MESH	D012256
GicNAc-6P O	MESH	C098457
NAD	MESH	D009243
NADP	MESH	D009249
FAD	MESH	D005182
Nicotinamide	MESH	D009536
Nicotinate	MESH	D009525
03-PG P-6E-23	MESH	D000527
ECA2122	MESH	C111982
Ala	MESH	C026593
Pyridoxine	MESH	D011736
Pyridoxal Pyridoxamine	MESH	D011733
Cys	MESH	C046557
Pyruvate	MESH	D011773
Palmitoyl-CoA	MESH	D010171
Oloic acid	MESH	D000596
beta-Ala	MESH	C026593
Asp	MESH	C108952
Citrate	MESH	C102006
Thr	MESH	C055175
Oxaloacetate	MESH	D010071
Thiamin	MESH	D013838
Isocitrate	MESH	D007523
Oxoglutarate	MESH	D007656
Omithine		
Glu	MESH	C094686
Arg	MESH	C076685
Succinyl-CoA	MESH	C012046
Succinate	MESH	D013386
P-2ME-4 P	MESH	D008623
Lys	MESH	C026591
