word	source	identifier
amino acids	MESH	D000596
Acetyl-CoA	MESH	D000105
Pyruvate	MESH	D011773
Trp	MESH	C509690
Glucose	MESH	D005947
Lys	MESH	C026591
Leu	MESH	C038361
Ala	MESH	C026593
Cys	MESH	C046557
Ser	MESH	C530429
Gly	MESH	C070361
Thr	MESH	C055175
Acetoacetyl	MESH	C010667
Oxaloacetate	MESH	D010071
Citrate	MESH	C102006
Phe	MESH	C026650
Tyr	MESH	C042696
Malate	MESH	D008293
ketoglutarate	MESH	C029743
Isocitrate	MESH	D007523
TCA	MESH	C000589078
Glu	MESH	C094686
Succinate	MESH	D013386
Val	MESH	C081489
Succinyl-CoA	MESH	C012046
Arg	MESH	C076685
