word	source	identifier
Glucose	MESH	D005947
Glc-6-P	MESH	C089452
Ribose-5-P	MESH	D012266
NADPH	MESH	D009249
Hexosamine	MESH	D006595
O	MESH	D013481
DHAP	MESH	C017202
Glycerol	MESH	D005990
Nucleotides	MESH	D009711
Asparagine	MESH	C050801
Amino	MESH	D000596
glycerol	MESH	D005990
Serine	MESH	C047902
Glycine	MESH	D005998
Asp	MESH	C108952
NADH	MESH	D009243
Pyruvate	MESH	D011773
FADH	MESH	C058805
TCA	MESH	C000589078
Acetyl	MESH	C011632
Alanine	MESH	D000409
NAD	MESH	D009243
Lactate	MESH	D019344
Amino acids	MESH	D000596
Fatty acids	MESH	D005227
Acetyl-COAH	MESH	C011632
Glutamine	MESH	C578860
Lactate H	MESH	D019344
