word	source	identifier
Serotonin	MESH	D012701
Kynurenine	MESH	C029366
Metoxiindole		
L-tryptophan		
Melatonin	MESH	D008550
serotonin	MESH	D012701
N-formyl-L-kynurenine		
NH2 L-kynurenine		
KYN	MESH	C105630
Kynurenic acid	MESH	D007736
NH2 3-hydroxy-L-kynurenine		
Anthranilic	MESH	C031385
Xanthurenic acid	MESH	C028330
3-hydroxyanthranilic acid	MESH	D015095
2-amino-3	MESH	D000596
carboxymuconate	MESH	C558759
semialdehyde	MESH	C009338
3-hydroxyanthranilate	MESH	C026381
Quinolinic acid	MESH	D017378
QUIN	MESH	C113610
Picolinic acid	MESH	C030614
Nicotinamide	MESH	D009536
adenine	MESH	D000225
dinucleotide	MESH	C015772
NAD	MESH	D009243
