word	source	identifier
Acetoacetyl-CoA	MESH	C010667
Crotonyl-CoA	MESH	C010701
Butyraldehyde	MESH	C018475
Butyryl-CoA	MESH	C024343
3-Hydroxybutyryl-CoA	MESH	C030372
3-Hydroxypropionaldehyde	MESH	C047158
Acetaldehyde	MESH	D000079
Acetate	MESH	D000085
Acetoacetate	MESH	D000090
Acetone	MESH	D000096
Ethanol	MESH	D000431
Butanol	MESH	D000440
Butyrate	MESH	D002087
Dihydroxyacetone	MESH	D004098
Glucose	MESH	D005947
Glyceraldehyde-3-P	MESH	D005985
Glycerol	MESH	D005990
Phosphoenolpyruvate	MESH	D010728
3-Propanediol	MESH	D011409
Pyruvate	MESH	D011773
Lactate	MESH	D019344
