word	source	identifier
Alanine	MESH	D000409
Cyarcamino acid	MESH	D000596
Butanone	MESH	D002074
Cysteine	MESH	D003545
Fatty acid	MESH	D005227
fatty acids	MESH	D005227
Folate	MESH	D005492
Fructose	MESH	D005632
Galactose	MESH	D005690
Glycine	MESH	D005998
Histidine	MESH	D006639
isoleucine	MESH	D007532
ketone	MESH	D007659
Methane	MESH	D008697
methionine	MESH	D008715
Nicotinate	MESH	D009525
serine	MESH	D012694
Steroid	MESH	D013256
sucrose	MESH	D013395
terpenoid-quinone	MESH	D013729
Tyrosine	MESH	D014443
Ubiquinone	MESH	D014451
Valine	MESH	D014633
glutamate	MESH	D018698
