word	source	identifier
ribulose	MESH	C100182
maltose	MESH	D008320
glucose	MESH	D005947
sorbitol	MESH	D013012
nucleosides	MESH	D009705
O glucose	MESH	D005947
pyruvate	MESH	D011773
ser	MESH	C530429
lactic acid	MESH	D019344
O	MESH	D013481
lys	MESH	C026591
pyrimidines	MESH	C030986
acetyl-carnitine	MESH	D000108
acetyl	MESH	C011632
leu	MESH	C038361
O tyr	MESH	C042696
GSH	MESH	D005978
acyl-carnitine	MESH	D002331
malate	MESH	D008293
tyrosine		
fumarate	MESH	D005650
phenylalanine O	MESH	C119108
histidine	MESH	C115717
arginine	MESH	D001127
succinate	MESH	D013386
esuccinyl		
glutamine	MESH	C578860
creatine	MESH	D003401
glutamate		
citrulline	MESH	C071162
ornithine	MESH	C008973
