word	source	identifier
D-Mannose-6-P	MESH	D008358
O	MESH	D013481
D-Mannose	MESH	D008358
GDP	MESH	D006153
GDP-4-Dehydro	MESH	D006153
phosphate	MESH	D010710
GOPAcone		
D-Mannose-1-P	MESH	D008358
GDP-D-Mannose	MESH	D006155
GDP-4-oxo-6	MESH	D006153
D-mannose	MESH	D008358
GDP-lucose	MESH	D006153
BT 2781--- BT 1224 BT	MESH	C400102
D-Mannose GDP-L-Fucose	MESH	D006154
NAD	MESH	D009243
NTP	MESH	C065818
Glycerone phosphate	MESH	C003037
6-Phosphate	MESH	D010710
Rhamnose	MESH	D012210
L-Lactaldehyde	MESH	C014634
Mannose	MESH	D008358
GDP-L-Fucose	MESH	D006154
