word	source	identifier
Phenylalanine	MESH	C119108
3-Nuydroxy-4	MESH	C122152
methoxycinnamic acid	MESH	C063318
Cinnamic acid	MESH	C029010
p-Coumaric acid	MESH	C032171
Caffeic acid	MESH	D002109
Flavonoid	MESH	D005419
Coumaroyl	MESH	C058644
Caffic acid	MESH	D000596
O-glucoside	MESH	D005960
3-0-p-coumaroyl	MESH	C540136
quinic acid	MESH	D011801
3-0-p-Coumaroyl	MESH	C540136
shikimic acid	MESH	D012765
O-hexoside	MESH	D013481
Ferulic acid	MESH	C004999
Caffeoyl shikimic acid	MESH	D012765
Caffeoyl quinic acid	MESH	C481910
Caffeoyl-CoA	MESH	C058645
Feruloyl-CoA	MESH	C119167
Coniferin	MESH	C016316
N-sinapoyl hydroxycoumarin	MESH	D015110
Phenylpropanoid	MESH	C520402
Coumarins	MESH	C030123
Scopoletin	MESH	D012603
6-Hydroxy-4-methylcoumarin	MESH	C018096
6-Methoxy-7,8-DihydroxyCoumarin	MESH	C517283
