word	source	identifier
acetate	MESH	D000085
propionate	MESH	D011422
lactate	MESH	D019344
butyrate	MESH	D002087
formate	MESH	D005561
Opropionate lactate obutyrate	MESH	D019344
ATP	MESH	D000255
S	MESH	D013455
D-lactate	MESH	D019344
ADP	MESH	D000244
sulfate	MESH	D013431
Fd	MESH	C498057
Ca	MESH	D002118
acetyl-CoA	MESH	D000105
pyruvate	MESH	D011773
AMP	MESH	D000249
axaloacetate		
citrate	MESH	C102006
isocitrate	MESH	D007523
TCA	MESH	C000589078
H	MESH	D006859
NADP	MESH	D009249
NADPH	MESH	D009249
succinate	MESH	D013386
succinyl-CoA	MESH	C012046
methylmalonyl	MESH	C015357
Na	MESH	D012964
sulfide	MESH	D013440
S-methylmalonyl-CoA NAD I NADH	MESH	C041808
Fd 2 Fd ADP	MESH	C498057
ATP NADH NAD	MESH	D009243
propipnate		
propionyl-CoA	MESH	C009061
NaH	MESH	D012964
