word	source	identifier
Erythrose-4-phosphate	MESH	C026959
Phosphoenolpyruvate	MESH	D010728
Glyceraldehyde-3-phosphate	MESH	D005986
Acetyl	MESH	C011632
1-deoxy-D-xylulose-5-phosphate	MESH	C022219
7-Phosphate-2-dehydro-3-deoxy-arabinoheptonate	MESH	C013469
3-dehydroxy-3-methylglutaryl-CoA	MESH	C008047
Glucose	MESH	D005947
3-Dehydroquinate	MESH	C474477
2-C-methyl-erythritol 4-phosphate	MESH	C114232
Glucose-6-P	MESH	D005947
4-(Cytidine 5'-diphospho)-2-C-methyl-erythritol	MESH	C053860
Mevalonate	MESH	D008798
DTDP-glucose	MESH	D005947
2-Phospho-4-(Cytidine 5-diphospho)-2-C-methylerythritol	MESH	C043904
2-C-methyl-D-erythritol 24-cyclo diphosphate	MESH	C114232
Mevalonate-5-phasphate	MESH	D008798
UDP	MESH	D014530
galactose	MESH	D005690
Mevalonate-5-diphosphate	MESH	C046285
Isopentenyl diphosphate	MESH	C004809
Shikimate-3-phosphate	MESH	C042786
Mannose	MESH	D008358
Dimethylallyldiphosphate		
5-0-(1-Carboxyviny)-3-phosphoshikimate	MESH	C027727
Sucrose	MESH	D013395
Galactose	MESH	D005690
Geraniol	MESH	C007836
Arabinose	MESH	D001089
Rhamnose	MESH	D012210
Tryptamine	MESH	C030820
Strictosidine	MESH	C021093
