word	source	identifier
Naphthalene 1-sulfonate	MESH	C031721
Naphthalene 2-sulfonate Naphthalene 1,6-disulfonate Naphthalene 2,6-disulfonate	MESH	C019152
OH	MESH	C031356
1,2-Dihydronaphthalenedisulfonate-1,2-diol	MESH	C518382
1,2-Dihydronaphthalenesulfonate-1,2-diol	MESH	C518382
1,2-Dihydroxy	MESH	C413036
naphthalene	MESH	C031721
1,2-Dihydroxynaphthalene 6-sulfonate	MESH	C483528
Salicylaldehyde	MESH	C013243
Pyruvic acid	MESH	D019289
Salicylic acid	MESH	D020156
5-Sulfosalicylaldehyde	MESH	C508923
Catechol	MESH	C034221
5-Sulfosalicylic acid	MESH	C003366
Gentisic acid	MESH	C010925
Maleylpyruvic acid	MESH	C113957
Fumaric acid	MESH	C032005
Carbon	MESH	D002244
