word	source	identifier
nitrate	MESH	D009566
Glucose-6-Phosphate	MESH	D019298
glucose-6-phosphate	MESH	D019298
6-phosphogluconolactone	MESH	C114004
6-phosphogluconate	MESH	C008884
ribose 5-phosphate	MESH	C031626
Phosphogluconate	MESH	C008884
Glyceraldehyde-3-phosphate	MESH	D005986
Ribose-5-phosphate	MESH	C031626
Ribulose-5-phosphate	MESH	C031524
Sedoheptulose-7-phosphate	MESH	C020495
Ribulose-5-phosphate-3	MESH	C031524
Xylulose-5-phosphate	MESH	C031625
Fructose-6-phosphate Erythrose-4-phosphate	MESH	C027618
Fructose-6-phosphate	MESH	C027618
7-phosphate	MESH	D010710
