word	symbol	source	hgnc_symbol	entrez
ADP	ADP	hgnc_alias_symbol	WDTC1	23038
AiT	AIT	hgnc_alias_symbol	SLC5A8	160728
6PGL	6PGL	hgnc_alias_symbol	PGLS	25796
PFKFB3	PFKFB3	hgnc_symbol	PFKFB3	5209
AiT	AIT	hgnc_alias_symbol	SLC5A8	160728
PFK-1	PFK-1	hgnc_alias_symbol	PFKM	5213
ADP	ADP	hgnc_alias_symbol	WDTC1	23038
AiT	AIT	hgnc_alias_symbol	SLC5A8	160728
GAPDH	GAPDH	hgnc_symbol	GAPDH	2597
GAPDH	GAPDH	hgnc_symbol	GAPDH	2597
GAЗP	GAP	hgnc_alias_symbol	RASA1	5921
C1	C1	bioentities_symbol	C1QB	713
C1	C1	bioentities_symbol	C1R	715
C1	C1	bioentities_symbol	C1QA	712
C1	C1	bioentities_symbol	C1QC	714
C1	C1	bioentities_symbol	C1S	716
ADP	ADP	hgnc_alias_symbol	WDTC1	23038
AIT	AIT	hgnc_alias_symbol	SLC5A8	160728
AIT	AIT	hgnc_alias_symbol	SLC5A8	160728
PEP	PEP	hgnc_alias_symbol	PAEP	5047
ADP	ADP	hgnc_alias_symbol	WDTC1	23038
PEP	PEP	hgnc_alias_symbol	PAEP	5047
AiT	AIT	hgnc_alias_symbol	SLC5A8	160728
LDH-A	LDHA	hgnc_symbol	LDHA	3939
AIT	AIT	hgnc_alias_symbol	SLC5A8	160728
