word	source	identifier
Naringenin	MESH	C005273
Prephenate	MESH	C005550
Strictosidine	MESH	C021093
Cinnamic acid	MESH	C029010
Tryptamine	MESH	C030820
Phenylpyruvic acid	MESH	C031606
Myricetin	MESH	C040015
Caffeic acid	MESH	D002109
Catechin	MESH	D002392
Naringin Chlorogenic acid Ferulic acid	MESH	D002726
Hesperidin	MESH	D006569
Phenylalanine	MESH	D010649
Shikimic acid	MESH	D012765
Tryptophan	MESH	D014364
L-Tyrosine	MESH	D014443
Vanillic acid	MESH	D014641
pyruvic acid	MESH	D019289
Benzoic acid	MESH	D019817
benzoic acid	MESH	D019817
Salicylic acid	MESH	D020156
p-Hydroxy- Indole alkaloids	MESH	D026121
