word	source	identifier
Amino acids 1--+	MESH	D000596
ammonia	MESH	D000641
Arachidonic acid	MESH	D001095
arginine proline	MESH	D001120
aspartate	MESH	D001224
Coenzyme	MESH	D003067
cysteine	MESH	D003545
Diacylglycerol	MESH	D004075
Fatty Acids	MESH	D005227
fatty acid	MESH	D005227
Glucose	MESH	D005947
Sodium-glucose	MESH	D005947
glucose	MESH	D005947
Glutathione	MESH	D005978
Glycine	MESH	D005998
Sodium myoinositol	MESH	D007294
imyo-inositol	MESH	D007294
arginine proline	MESH	D011392
Triglyceride	MESH	D014280
Tyrosine	MESH	D014443
Glutamate	MESH	D018698
glutamate	MESH	D018698
Xanthine	MESH	D019820
