word	source	identifier
CS acylcarnitine	MESH	C116917
acyl-CoA C3 acylcarnitine	MESH	C116917
Acetaldehyde	MESH	D000079
Acetate	MESH	D000085
Acyl-CoA	MESH	D000214
acyl-CoA	MESH	D000214
Alanine	MESH	D000409
Ethanol	MESH	D000431
Dihydroxyacetone	MESH	D004098
Fructose	MESH	D005632
Fructose-1,6-bis-P	MESH	D005632
Fructose-1-P	MESH	D005632
Fructose-6-P	MESH	D005632
FructoseATP	MESH	D005632
Glyceraldehyde	MESH	D005985
Malonyl-CoAAcyl	MESH	D008316
Pyruvate	MESH	D011773
Uric Acid INO	MESH	D014527
Xylulose-5-P	MESH	D014996
